First_Name,Last_Name,Name,pos,secondpos,Height,Weight,BirthDay,BirthMonth,Birth Year,Hand,DraftYear,Ovr,Cls,Med,3PT,Finish,Technic,Defense,Url
Marcus,Camby,Marcus Camby,C,PF,211,235,22,3,1981,Right hand,1996,1547,60,60,40,80,60,100,https://cdn.nba.com/headshots/nba/latest/260x190/948.png
A.C.,Green,A.C. Green,PF,C,206,230,4,10,1986,Right hand,1985,1548,60,40,60,60,60,60,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
Jakarr,Sampson,Jakarr Sampson,SF,-,203,210.8,20,3,1988,Left hand,2014,1549,60,60,80,60,20,60,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
Cameron,Payne,Cameron Payne,PG,SG,192,185,8,8,1988,Left hand,2015,1550,80,80,60,60,40,40,https://cdn.nba.com/headshots/nba/latest/260x190/1626166.png
Byron,Scott,Byron Scott,SG,PG,193,195,28,3,1978,Right hand,1983,1551,40,80,80,60,60,20,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
Lucious,Harris,Lucious Harris,SG,PG,196,190,18,12,1987,Right hand,1947,1552,60,60,80,60,60,40,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
Zelmo,Beaty,Zelmo Beaty,C,PF,206,225,25,10,1985,Right hand,1947,1553,80,40,40,80,60,100,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
Jason,Williams,Jason Williams,PG,-,185,190,18,11,1983,Right hand,1947,1554,60,80,80,40,80,40,https://cdn.nba.com/headshots/nba/latest/260x190/1715.png
Marial,Shayok,Marial Shayok,SG,SF,196,197,26,7,1989,Right hand,2019,1555,60,80,80,60,40,40,https://cdn.nba.com/headshots/nba/latest/260x190/1629621.png
Mike,Dunleavy,Mike Dunleavy,SG,PG,191,180,21,3,1987,Right hand,1976,1556,60,80,100,20,60,20,https://cdn.nba.com/headshots/nba/latest/260x190/2399.png
Mike,Dunleavy,Mike Dunleavy,SG,PG,191,180,21,3,1987,Right hand,1976,1556,60,80,100,20,60,20,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
Rik,Smits,Rik Smits,C,-,224,250,23,8,1985,Right hand,1947,1557,100,40,40,60,60,80,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
Wilbert,Kautz,Wilbert Kautz,SG,SF,184,179,7,9,1982,Left hand,1947,1558,80,80,60,80,80,20,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
Nassir,Little,Nassir Little,SF,SG,198,224,11,2,1994,Right hand,2019,1559,60,60,60,80,40,60,https://cdn.nba.com/headshots/nba/latest/260x190/1629642.png
Fred,Jones,Fred Jones,SG,-,188,210,11,3,1989,Right hand,1947,1560,40,40,80,60,60,80,https://cdn.nba.com/headshots/nba/latest/260x190/2410.png
Ben,McLemore,Ben McLemore,SF,SG,196,195,11,2,1987,Right hand,2013,1561,40,80,80,80,40,60,https://cdn.nba.com/headshots/nba/latest/260x190/203463.png
Elfrid,Payton,Elfrid Payton,PG,-,194,190,22,2,1988,Right hand,2014,1562,80,80,80,60,40,60,https://cdn.nba.com/headshots/nba/latest/260x190/203901.png
Cheick,Diallo,Cheick Diallo,C,PF,208,220,13,9,1990,Right hand,2016,1563,80,60,60,40,20,80,https://cdn.nba.com/headshots/nba/latest/260x190/1627767.png
Dan,Roundfield,Dan Roundfield,PF,C,203,205,26,5,1983,Right hand,1947,1564,80,40,60,60,60,80,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
George,Mikan,George Mikan,C,PF,208,245,18,6,1986,Right hand,1947,1565,80,60,40,60,80,100,https://cdn.nba.com/headshots/nba/latest/260x190/600012.png
Mel,Daniels,Mel Daniels,C,-,206,220,20,7,1988,Right hand,2011,1566,100,40,60,60,60,80,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
Nate,Robinson,Nate Robinson,PG,SG,175,180,31,5,1988,Right hand,2005,1567,60,60,100,80,40,40,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
Kevin,Williams,Kevin Williams,PG,SG,188,174.6,11,9,1988,Right hand,1947,1568,80,40,60,80,80,40,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
Antonio,McDyess,Antonio McDyess,PF,C,206,245,7,9,1987,Right hand,1995,1569,100,80,40,80,80,100,https://cdn.nba.com/headshots/nba/latest/260x190/686.png
Charles,Oakley,Charles Oakley,PF,C,206,245,18,12,1977,Right hand,1985,1570,20,60,60,40,60,80,https://cdn.nba.com/headshots/nba/latest/260x190/891.png
Bob,Boozer,Bob Boozer,PF,C,203,215,26,4,1989,Right hand,1959,1571,80,80,40,60,80,80,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
Bryon,Russell,Bryon Russell,SF,SG,201,225,31,12,1987,Right hand,1993,1572,60,40,80,40,60,60,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
Horace,Grant,Horace Grant,PF,C,208,225,4,7,1988,Right hand,1987,1573,80,80,40,60,60,80,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
Chet,Carlisle,Chet Carlisle,PF,C,196,196.6,2,11,1983,Left hand,1947,1574,80,80,60,40,40,80,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
KZ,Okpala,KZ Okpala,SF,PF,206,210,28,4,1993,Right hand,2019,1575,60,40,60,80,40,60,https://cdn.nba.com/headshots/nba/latest/260x190/1629644.png
Jaylen,Nowell,Jaylen Nowell,PG,SG,193,202,9,7,1993,Right hand,2019,1576,60,60,60,80,60,40,https://cdn.nba.com/headshots/nba/latest/260x190/1629669.png
Vinny,Del,Vinny Del Negro,SG,PG,193,200,9,8,1982,Right hand,1988,1577,60,80,80,20,60,40,https://cdn.nba.com/headshots/nba/latest/260x190/219.png
Vinny,Del,Vinny Del Negro,SG,PG,193,200,9,8,1985,Right hand,1988,1577,60,80,80,20,60,40,https://cdn.nba.com/headshots/nba/latest/260x190/219.png
Larry,Foust,Larry Foust,C,PF,206,215,24,6,1987,Right hand,1947,1579,60,60,40,80,80,100,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
Bill,Bradley,Bill Bradley,SF,SG,196,205,28,7,1987,Right hand,1967,1580,60,80,60,20,60,40,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
Jerry,Eaves,Jerry Eaves,PG,SG,193,181.2,8,2,1989,Right hand,1947,1581,60,60,60,80,80,20,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
Mo,Layton,Mo Layton,PG,SG,185,181.2,24,12,1985,Left hand,1947,1582,80,40,60,80,80,40,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
Kenny,Walker,Kenny Walker,SF,SG,203,210,7,1,1988,Right hand,1947,1583,60,60,40,100,60,80,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
Channing,Frye,Channing Frye,PF,C,211,245,17,5,1988,Right hand,2005,1584,20,60,100,40,40,60,https://cdn.nba.com/headshots/nba/latest/260x190/101112.png
Gheorghe,Muresan,Gheorghe Muresan,C,-,231,315.4,3,5,1988,Right hand,1993,1585,80,60,40,80,40,100,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
M.L.,Carr,M.L. Carr,SF,SG,198,205,9,1,1984,Right hand,1947,1586,60,60,60,60,80,80,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
Tom,Henderson,Tom Henderson,PG,-,191,190,26,1,1987,Right hand,1947,1587,60,60,60,40,80,40,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
Steve,Alford,Steve Alford,SG,PG,190,185.4,23,11,1994,Right hand,2011,1588,60,80,60,40,60,40,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
Tom,Gugliotta,Tom Gugliotta,PF,-,210,240.2,19,12,1985,Right hand,1947,1589,80,40,40,60,40,80,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
Jon,Barry,Jon Barry,SG,PG,193,210,25,7,1986,Right hand,1992,1590,20,80,80,20,60,40,https://cdn.nba.com/headshots/nba/latest/260x190/468.png
Glen,Gondrezick,Glen Gondrezick,SF,SG,198,218.6,30,8,1987,Right hand,1947,1591,60,60,60,60,60,60,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
Scott,Padgett,Scott Padgett,PF,SF,206,240,19,4,1986,Right hand,1999,1592,60,80,60,40,40,80,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
Scott,Padgett,Scott Padgett,PF,SF,206,240,19,4,1984,Right hand,1999,1592,60,80,60,40,40,80,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
Todd,Day,Todd Day,SG,SF,198,190,7,1,1983,Right hand,1993,1594,60,80,80,60,40,20,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
Tony,Smith,Tony Smith,SG,PG,191,185,14,6,1985,Right hand,1947,1595,60,80,80,60,80,60,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
Chuck,Terry,Chuck Terry,SF,-,198,215,27,9,1988,Right hand,1972,1596,60,40,60,80,60,60,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
Tony,Smith,Tony Smith,PG,-,191,185,14,6,1985,Right hand,1947,1597,80,60,60,100,80,60,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
Sam,Bowie,Sam Bowie,C,PF,216,236.2,17,3,1982,Right hand,1947,1598,60,60,40,80,60,80,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
Rony,Seikaly,Rony Seikaly,C,-,211,263,12,4,1985,Right hand,1947,1599,80,60,40,80,60,100,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
Terance,Mann,Terance Mann,SF,SG,198,205,18,10,1990,Right hand,2019,1600,60,60,80,80,40,40,https://cdn.nba.com/headshots/nba/latest/260x190/1629611.png
Jordan,Poole,Jordan Poole,SG,PG,196,191,19,6,1993,Right hand,2019,1601,60,60,60,80,60,40,https://cdn.nba.com/headshots/nba/latest/260x190/1629673.png
Bucky,Bockhorn,Bucky Bockhorn,SG,PG,193,200,8,7,1985,Right hand,1958,1602,60,80,60,80,80,60,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
Antonio,Davis,Antonio Davis,C,PF,206,216.6,31,10,1982,Right hand,1947,1603,80,40,40,80,60,100,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
Jarrett,Culver,Jarrett Culver,PG,SG,198,194,20,2,1993,Right hand,2019,1604,60,60,80,80,60,60,https://cdn.nba.com/headshots/nba/latest/260x190/1629633.png
Jerome,Robinson,Jerome Robinson,SG,PG,196,190,22,2,1991,Right hand,2018,1605,80,80,80,60,60,60,https://cdn.nba.com/headshots/nba/latest/260x190/1629010.png
Bobby,Jones,Bobby Jones,SF,PF,206,210,18,12,1980,Right hand,1976,1606,80,20,40,60,80,100,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
Bobby,Jones,Bobby Jones,SF,PF,206,210,18,12,1980,Right hand,1976,1606,80,20,40,60,80,100,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
D.J.,Wilson,D.J. Wilson,PF,C,211,236,19,2,1989,Left hand,2017,1607,80,60,80,40,20,60,https://cdn.nba.com/headshots/nba/latest/260x190/1628391.png
Kenny,Anderson,Kenny Anderson,PG,-,183,168,9,3,1991,Left hand,1947,1608,80,80,60,80,80,60,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
Chuck,Person,Chuck Person,SF,PF,203,220,27,6,1980,Right hand,1986,1609,40,60,100,20,40,40,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
Terry,Rozier,Terry Rozier,PG,SG,188,190,17,3,1988,Right hand,2015,1610,80,80,80,60,40,40,https://cdn.nba.com/headshots/nba/latest/260x190/1626179.png
Robert,Reid,Robert Reid,SF,SG,203,205,30,8,1983,Right hand,1947,1611,80,80,40,100,80,60,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
Henry,Bibby,Henry Bibby,PG,SG,185,185,24,11,1990,Right hand,1972,1612,60,80,80,40,60,20,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
Cedric,Henderson,Cedric Henderson,SF,-,201,215,11,3,1990,Right hand,1997,1613,60,60,40,100,80,80,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
Cedric,Henderson,Cedric Henderson,SF,-,201,215,11,3,1990,Right hand,1997,1613,60,60,40,100,80,80,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
Solomon,Hill,Solomon Hill,SF,-,201,225,18,3,1985,Right hand,2013,1614,60,60,80,60,40,60,https://cdn.nba.com/headshots/nba/latest/260x190/203524.png
Rumeal,Robinson,Rumeal Robinson,PG,-,188,194.4,13,11,1988,Right hand,1947,1615,60,80,80,80,80,60,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
Fred,VanVleet,Fred VanVleet,PG,-,183,195,25,2,1988,Right hand,2016,1616,60,80,80,40,40,40,https://cdn.nba.com/headshots/nba/latest/260x190/1627832.png
Shane,Battier,Shane Battier,PF,SF,203,220,9,9,1979,Right hand,2001,1617,40,80,80,20,20,80,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
Max,Zaslofsky,Max Zaslofsky,SG,SF,190,170.2,7,12,1992,Right hand,1947,1618,60,60,60,60,60,80,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
Roy,Hinson,Roy Hinson,PF,C,206,210,2,5,1988,Right hand,1947,1619,80,40,40,60,60,100,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
Trent,Tucker,Trent Tucker,SG,-,196,195,20,12,1980,Right hand,1987,1620,40,60,80,40,40,60,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
Maurice,Lucas,Maurice Lucas,PF,C,206,215,27,4,1982,Right hand,1976,1621,80,80,40,80,80,80,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
Eric,Piatkowski,Eric Piatkowski,SG,SF,201,216.4,30,9,1977,Right hand,1947,1622,40,60,100,20,60,20,https://cdn.nba.com/headshots/nba/latest/260x190/15.png
Austin,Rivers,Austin Rivers,PG,SG,193,200,1,8,1986,Right hand,2012,1623,80,80,80,80,80,40,https://cdn.nba.com/headshots/nba/latest/260x190/203085.png
Bob,McAdoo,Bob McAdoo,C,PF,206,210,23,8,1983,Right hand,1947,1624,100,80,40,60,80,80,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
Anthony,Johnson,Anthony Johnson,PG,-,191,190,2,10,1984,Right hand,1947,1625,40,60,80,20,60,60,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
Sekou,Doumbouya,Sekou Doumbouya,PF,SF,206,230,23,12,1994,Right hand,2019,1626,60,60,60,80,60,60,https://cdn.nba.com/headshots/nba/latest/260x190/1629635.png
Jerome,Kersey,Jerome Kersey,SF,PF,201,215,26,6,1979,Right hand,1984,1627,60,60,60,80,60,60,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
Brian,Shaw,Brian Shaw,PG,SG,198,194,22,3,1985,Right hand,1988,1628,60,60,60,40,80,60,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
Travis,Best,Travis Best,PG,-,180,182,12,7,1986,Left hand,1947,1629,60,80,80,60,80,20,https://cdn.nba.com/headshots/nba/latest/260x190/696.png
Shaun,Livingston,Shaun Livingston,PG,SG,201,185,11,9,1993,Right hand,2004,1630,40,40,60,60,80,80,https://cdn.nba.com/headshots/nba/latest/260x190/2733.png
P.J.,Brown,P.J. Brown,PF,C,211,225,14,10,1981,Right hand,1992,1631,60,40,40,80,80,100,https://cdn.nba.com/headshots/nba/latest/260x190/136.png
Vernon,Maxwell,Vernon Maxwell,SG,SF,193,190,12,9,1984,Right hand,1988,1632,40,60,100,40,80,60,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
John,Johnson,John Johnson,SF,-,201,201,18,10,1982,Right hand,1947,1633,60,80,60,80,60,60,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
De'Anthony,Melton,De'Anthony Melton,PG,SG,191,193,28,5,1992,Right hand,2018,1634,80,40,60,60,60,60,https://cdn.nba.com/headshots/nba/latest/260x190/1629001.png
Brad,Daugherty,Brad Daugherty,C,PF,213,245,19,10,1989,Right hand,1986,1635,100,60,40,40,60,80,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
Don,MacLean,Don MacLean,SF,PF,208,235,16,1,1987,Right hand,1993,1636,80,60,60,20,60,80,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
Vlade,Divac,Vlade Divac,C,PF,216,245,3,2,1985,Right hand,1989,1637,20,40,60,40,60,100,https://cdn.nba.com/headshots/nba/latest/260x190/124.png
Steve,Mix,Steve Mix,PF,SF,201,215,30,12,1984,Left hand,1969,1638,80,40,60,40,40,80,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
LaMarcus,Aldridge,LaMarcus Aldridge,PF,C,211,240,19,7,1990,Right hand,2006,1639,60,80,40,60,80,80,https://cdn.nba.com/headshots/nba/latest/260x190/200746.png
Moses,Malone,Moses Malone,C,PF,208,255,23,3,1981,Right hand,1976,1640,80,80,40,60,80,80,https://cdn.nba.com/headshots/nba/latest/260x190/77449.png
Rudy,Larusso,Rudy Larusso,PF,C,203,220,11,11,1986,Right hand,1959,1641,60,60,40,40,80,80,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
Isaac,Bonga,Isaac Bonga,SF,PG,207,200,8,11,1993,Right hand,2018,1642,60,60,60,80,60,60,https://cdn.nba.com/headshots/nba/latest/260x190/1629067.png
Tyrone,Wallace,Tyrone Wallace,PG,SG,199,198,10,6,1988,Right hand,2016,1643,80,80,60,60,40,60,https://cdn.nba.com/headshots/nba/latest/260x190/1627820.png
Alonzo,Mourning,Alonzo Mourning,C,PF,208,244,8,2,1987,Right hand,1992,1644,80,40,40,80,80,100,https://cdn.nba.com/headshots/nba/latest/260x190/297.png
Horace,Grant,Horace Grant,PF,C,208,235,4,7,1986,Right hand,1987,1645,80,80,40,60,60,80,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
B.J.,Armstrong,B.J. Armstrong,PG,SG,188,175,9,9,1989,Right hand,1989,1646,40,80,80,40,60,20,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
John,Williams,John Williams,PF,C,203,235,26,3,1992,Right hand,1947,1647,60,60,60,60,80,80,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
Trey,Burke,Trey Burke,PG,-,183,190,12,11,1986,Right hand,2013,1648,80,80,80,60,40,40,https://cdn.nba.com/headshots/nba/latest/260x190/203504.png
James,Jones,James Jones,SF,-,203,220,4,10,1982,Right hand,2003,1649,40,80,100,20,20,20,https://cdn.nba.com/headshots/nba/latest/260x190/2592.png
Vinnie,Johnson,Vinnie Johnson,SG,PG,188,200,1,9,1981,Right hand,1979,1650,80,80,60,40,80,40,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
Dahntay,Jones,Dahntay Jones,SG,SF,198,225,27,12,1978,Right hand,2003,1651,60,60,80,60,20,40,https://cdn.nba.com/headshots/nba/latest/260x190/2563.png
Bob,Boozer,Bob Boozer,PF,C,203,215,26,4,1980,Right hand,1960,1652,80,60,60,40,40,60,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
Dolph,Schayes,Dolph Schayes,PF,C,201,195,19,5,1987,Right hand,1947,1653,80,40,40,60,80,100,https://cdn.nba.com/headshots/nba/latest/260x190/78076.png
David,Wesley,David Wesley,SG,PG,183,190,14,11,1988,Right hand,1993,1654,60,80,80,40,80,40,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
Thabo,Sefolosha,Thabo Sefolosha,SG,SF,201,215,2,5,1986,Right hand,2006,1655,40,60,80,60,20,80,https://cdn.nba.com/headshots/nba/latest/260x190/200757.png
DeShawn,Stevenson,DeShawn Stevenson,SG,PG,196,218,3,4,1983,Right hand,2000,1656,40,80,80,60,40,20,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
Craig,Hodges,Craig Hodges,PG,SG,188,190,19,2,1982,Right hand,1982,1657,40,80,100,20,60,20,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
Don,Nelson,Don Nelson,SF,PF,198,210,15,5,1978,Right hand,1962,1658,80,60,60,40,60,60,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
Roy,Tarpley,Roy Tarpley,PF,C,211,229.6,28,11,1983,Right hand,1947,1659,80,40,40,60,60,80,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
David,Wesley,David  Wesley,SG,PG,183,190,14,11,1982,Right hand,1993,1660,60,80,80,40,80,40,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
Wesley,Johnson,Wesley Johnson,SF,SG,201,215,11,7,1981,Right hand,2010,1661,80,40,80,80,20,40,https://cdn.nba.com/headshots/nba/latest/260x190/202325.png
Terence,Davis,Terence Davis,SG,-,193,201,16,5,1991,Right hand,2019,1662,80,60,60,80,40,40,https://cdn.nba.com/headshots/nba/latest/260x190/1629056.png
Alfonzo,McKinnie,Alfonzo McKinnie,SF,PF,203,215,17,9,1986,Right hand,2017,1663,80,60,80,80,40,40,https://cdn.nba.com/headshots/nba/latest/260x190/1628035.png
Kresimir,Cosic,Kresimir Cosic,C,-,208,210,26,11,1988,Right hand,1980,1664,100,40,60,40,60,80,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
Anthony,Davis,Anthony Davis,PF,C,208,220,11,3,1992,Right hand,2012,1665,100,40,40,80,40,100,https://cdn.nba.com/headshots/nba/latest/260x190/203076.png
Jordan,Bone,Jordan Bone,PG,SG,188,179,5,10,1991,Right hand,2019,1666,60,60,60,60,40,80,https://cdn.nba.com/headshots/nba/latest/260x190/1629648.png
Michael,Conley,Michael Conley,PG,-,185,180,11,10,1988,Left hand,2007,1667,40,60,80,60,80,60,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
Pooh,Richardson,Pooh Richardson,PG,-,185,180,14,5,1988,Right hand,1947,1668,80,60,80,60,80,60,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
Doug,Christie,Doug Christie,SG,SF,198,200,9,5,1989,Right hand,1992,1669,60,60,80,60,40,60,https://cdn.nba.com/headshots/nba/latest/260x190/57.png
Keita,Bates-Diop,Keita Bates-Diop,SF,PF,204,224,23,1,1990,Right hand,2018,1670,80,40,60,80,40,60,https://cdn.nba.com/headshots/nba/latest/260x190/1628966.png
Fred,Hoiberg,Fred Hoiberg,SG,-,193,205,15,10,1988,Right hand,1947,1671,60,80,80,20,20,40,https://cdn.nba.com/headshots/nba/latest/260x190/697.png
Darius,Garland,Darius Garland,PG,SG,191,173,26,1,1994,Right hand,2019,1672,60,60,80,80,60,40,https://cdn.nba.com/headshots/nba/latest/260x190/1629636.png
Tyus,Jones,Tyus Jones,PG,-,186,185.6,10,5,1990,Right hand,2015,1673,80,80,80,40,40,40,https://cdn.nba.com/headshots/nba/latest/260x190/1626145.png
Cory,Joseph,Cory Joseph,PG,-,191,190,20,8,1985,Right hand,2011,1674,100,80,80,40,40,40,https://cdn.nba.com/headshots/nba/latest/260x190/202709.png
Brad,Holland,Brad Holland,SG,PG,188,216.4,2,9,1990,Right hand,1947,1674,80,80,60,60,100,40,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
Reggie,Jordan,Reggie Jordan,SG,-,193,195,26,1,1983,Left hand,1947,1676,60,80,60,60,80,40,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
Charlie,Brown,Charlie Brown,SF,SG,201,197,2,2,1992,Right hand,2019,1677,60,60,60,80,40,40,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
Raul,Neto,Raul Neto,PG,-,188,179,14,3,1986,Right hand,2013,1678,80,60,80,40,40,40,https://cdn.nba.com/headshots/nba/latest/260x190/203526.png
Zhaire,Smith,Zhaire Smith,SG,SF,193,199,4,6,1993,Right hand,2018,1679,80,40,80,80,40,40,https://cdn.nba.com/headshots/nba/latest/260x190/1629015.png
Chris,Silva,Chris Silva,PF,C,203,234,19,9,1990,Right hand,2019,1680,80,40,60,80,40,60,https://cdn.nba.com/headshots/nba/latest/260x190/1629735.png
Phil,Hankinson,Phil Hankinson,PF,-,204,195,14,5,1991,Right hand,1947,1681,100,100,40,60,80,60,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
Zylan,Cheatham,Zylan Cheatham,SF,PF,203,220,17,11,1989,Right hand,2019,1682,60,40,60,100,40,40,https://cdn.nba.com/headshots/nba/latest/260x190/1629597.png
Gary,Grant,Gary Grant,PG,-,191,185,21,4,1986,Right hand,1988,1683,60,80,60,60,80,60,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
Corky,Calhoun,Corky Calhoun,SF,PF,201,210,1,11,1987,Right hand,1947,1684,60,60,40,100,80,60,https://cdn.nba.com/headshots/nba/latest/260x190/logoman.png
Justin,Robinson,Justin Robinson,PG,-,185,195,12,10,1991,Left hand,2019,1685,60,80,80,80,60,40,https://cdn.nba.com/headshots/nba/latest/260x190/1629620.png
